id,name,phone,statut,booked,user_id,manager_id,fixe,rappel,section,ville,secteur,decisionnaire,whatsapp,email,commentaire,how_many_calls,archive,created_at,updated_at
8094,Mr Kassabi,"06 61 88 99 71","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8095,MR KASSIM,"06 61 45 72 93","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8096,MR KASSIR,"0033 66 79 09 533","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8097,Mr Kazouri,"06 16 04 92 02","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8098,MR KHALID,"06 23 78 55 65","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8099,MR KHALID,"06 48 09 33 43","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8100,MR KHALID,"06 67 95 57 34","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8101,MR KHALID,"06 61 26 92 53","0","0",5,,,,Client,,,,,,,3,"0",2022-11-22 09:32:03,2022-12-21 13:14:46
8102,Mr Khalifa,"06 10 31 13 79","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8103,MR KHALIL,"06 95 63 57 70","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8104,Mr Laachir Adil,"06 47 47 25 17","0","0",5,,,,Client,,,,,,,3,"0",2022-11-22 09:32:03,2022-12-21 13:14:46
8105,MR LAAMRANI,"06 62 04 29 65","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8106,MR LAAOUSSI,"06 61 04 95 45","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8107,MR LAARAJ,"06 41 70 53 33","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8108,MR LAARAOUI,"06 61 17 74 62","0","0",5,,,,Client,,,,,,,3,"0",2022-11-22 09:32:03,2023-01-20 13:52:10
8109,Mr LAHLOU,"06 61 20 25 66","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8110,MR LAHLOU,"06 64 34 44 64","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8111,MR LAHLOU,"06 63 09 94 09","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8112,MR LAHLOU,"06 61 17 87 11","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8113,MR LARBI,"06 62 12 71 63","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8114,Mr Larmich,"06 61 63 00 50","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8115,MR LASIRI ,"06 39 18 94 53","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8116,Mr Lazarak,"06 66 51 90 70","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8117,MR LEBAR,"06 61 14 01 79","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-12-07 09:44:50
8118,MR LEBBAR ,"06 68 54 58 44","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8119,MR LGHNIMI,"06 60 11 26 01","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8120,MR LHRICHI,"06 62 12 61 63","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8121,MR LIRAQI,"06 68 31 78 33","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8122,MR LOMBER,"06 18 24 44 89","0","0",5,,,,Client,,,,,,,3,"0",2022-11-22 09:32:03,2022-12-21 13:14:46
8123,MR LOTFI,"06 61 08 68 18","0","0",5,,,,Client,,,,,,,3,"0",2022-11-22 09:32:03,2022-12-21 13:14:46
8124,MR LOTFI ABDELLAH,"06 62 09 80 02","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8125,Mr Louassil,"06 60 85 31 93","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-12-07 09:44:50
8126,MR LOUBARI,"06 41 97 18 19 ","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-12-07 09:44:50
8127,MR LOULI,"06 04 17 21 24","0","0",5,,,,Client,,,,,,,3,"0",2022-11-22 09:32:03,2022-12-21 13:14:46
8128,Mr Loulidi,"06 62 04 41 11","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8129,Mr Maakoubi,"06 70 27 32 93","0","0",5,,,,Client,,,,,,,3,"0",2022-11-22 09:32:03,2022-12-21 13:14:46
8130,MR MAALAL,"06 61 32 89 44","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8131,MR MAKHLOUJI,"06 51 25 02 99","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8132,Mr Mallal,"06 18 66 98 06","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8133,MR MANSOURI,"06 61 40 50 30","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8134,Mr Marck pitour,"06 52 67 19 99","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8135,MR MAROUANE,"06 67 21 57 19","0","0",5,,,,Client,,,,,,,3,"0",2022-11-22 09:32:03,2022-12-21 13:14:46
8136,MR MAROUANE,"06 13 63 36 79","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8137,MR MAROUANE,"06 61 23 73 41","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8138,MR MASOUDI,"06 61 18 68 22","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8139,Mr Massoudi ,"06 61 04 97 57","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8140,Mr Matri Hicham,"06 50 72 17 14","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8141,MR MAZOUZ,"06 61 24 43 70 ","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8142,MR MED ALI KEBBAJ,"06 73 45 69 88","0","0",5,,,,Client,,,,,,,3,"0",2022-11-22 09:32:03,2022-12-21 13:14:46
8143,MR MEDJAD,"0033 62 10 25 18 8","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8144,Mr Mehdi,"06 68 83 00 29","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8145,Mr Mehdi,"06 79 95 72 28","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8146,MR MEHDI,"06 78 64 19 68","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8147,MR MEHDI,"06 66 11 23 65","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8148,MR MEHDI ARIS,"06 61 52 36 00","0","0",5,,,,Client,,,,,,,3,"0",2022-11-22 09:32:03,2023-01-20 13:52:10
8149,MR MEHDI GRED,"06 76 50 17 00","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8150,MR MEHDI HABACHI,"06 61 30 36 57","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8151,Mr Merzouki,"06 61 84 83 14","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-12-07 09:44:50
8152,MR MHAMAD FAYSAN,"06 26 83 64 73","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8153,Mr Mhamed Boubouh,"06 19 60 99 83","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-12-07 09:44:50
8154,MR MISSAOUI,"06 13 83 85 31","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8155,MR MOHAMED,"06 61 14 81 43","0","0",5,,,,Client,,,,,,,3,"0",2022-11-22 09:32:03,2022-12-21 13:14:46
8156,MR MOHAMED,"06 61 93 87 89","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8157,MR MOHAMED,"06 63 52 35 41","0","0",5,,,,Client,,,,,,,3,"0",2022-11-22 09:32:03,2022-12-21 13:14:46
8158,Mr Mohamed,"06 62 48 00 23 ","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-12-07 09:44:50
8159,MR MOHAMED ,"06 63 62 00 12","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-12-07 09:44:50
8160,MR MOHAMED EL GHOZAIL,"06 73 96 09 09","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8161,MR MOHAMED OUDGHIRI,"06 62 76 01 24","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8162,Mr Mohamed yassine,"06 61 30 10 03","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8163,MR MOHAMMED,"06 67 69 54 67 ","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8164,MR MOHAMMED,"06 61 61 10 76","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8165,MR MOHAMMED REDDAHI,"07 00 18 12 87","0","0",5,,,,Client,,,,,,,3,"0",2022-11-22 09:32:03,2022-12-21 13:14:46
8166,Mr Mohcine,"06 27 06 76 48","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8167,MR MOHCINE,"06 38 93 06 91","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-12-07 09:44:50
8168,MR MOMAMED YAHYA,"06 73 74 44 72","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8169,MR MOMO,"06 43 19 40 90","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8170,MR MONTASSIR,"06 36 77 17 30","0","0",5,,,,Client,,,,,,,3,"0",2022-11-22 09:32:03,2022-12-21 13:14:46
8171,MR MORAD,"06 54 07 29 99","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8172,MR MORIS,"06 59 59 59 13","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8173,MR MORTADA,"06 00 00 25 25","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8174,MR MOUAD,"06 55 09 44 45","0","0",5,,,,Client,,,,,,,3,"0",2022-11-22 09:32:03,2022-12-21 13:14:46
8175,MR MOUJIDI MED,"06 62 01 78 50","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-12-07 09:44:50
8176,MR MOUKRIME,"06 91 63 13 68","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-12-07 09:44:50
8177,MR MOULINE ,"06 61 16 94 63","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8178,Mr Mounir,"06 66 57 25 51","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8179,MR MOUNIR,"06 63 63 05 79","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8180,MR MOUNIR,"06 58 35 68 86","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8181,MR MOURAD,"06 69 81 70 72","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8182,Mr Nabil,"06 62 10 26 20","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8183,MR NABIL,"06 61 13 07 30","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8184,MR NABIL ,"06 62 50 48 97","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8185,MR NABIL BENRACHID,"06 62 03 18 60","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8186,MR NABIL JEBRANE,"06 61 26 09 22","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8187,MR NACIRI,"06 73 71 46 84","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8188,MR NADIA,"06 41 75 65 92","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8189,Mr Najib Hafsa,"06 61 54 99 61","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8190,Mr Najim,"06 61 55 79 29","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-12-07 09:44:50
8191,Mr Naoufal,"06 60 13 54 31","0","0",5,,,,Client,,,,,,,3,"0",2022-11-22 09:32:03,2022-12-21 13:14:46
8192,MR NAOUFAL,"06 61 74 44 06","0","0",5,,,,Client,,,,,,,3,"0",2022-11-22 09:32:03,2022-12-21 13:14:46
8193,MR NAOUFAL HASNAOUI,"06 61 25 84 43","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8194,MR NAOUI,"06 08 20 63 03","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8195,Mr Nasser,"06 61 32 87 52","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8196,Mr Nasser,"06 61 17 28 96","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8197,MR NEJJAR,"06 61 24 00 70","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8198,Mr Noureddine,"06 61 41 07 04","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-12-07 09:44:50
8199,MR OMAR,"06 61 93 83 92","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8200,MR OMAR MEKOUAR,"05 22 61 10 45","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8201,MR OTHMANE,"06 63 04 46 45","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8202,MR OUADGHIRI ,"06 60 40 63 08","0","0",5,,,,Client,,,,,,,3,"0",2022-11-22 09:32:03,2022-12-21 13:14:46
8203,Mr Ouedri,"06 61 07 49 18","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8204,MR OUSSAMA,"06 41 42 01 72","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-12-07 09:44:50
8205,MR OUTHMANE SEBTI,"06 77 25 50 28","0","0",5,,,,Client,,,,,,,3,"0",2022-11-22 09:32:03,2022-12-21 13:14:46
8206,MR OUTIF,"07 07 17 77 92","0","0",5,,,,Client,,,,,,,3,"0",2022-11-22 09:32:03,2022-12-21 13:14:46
8207,Mr ouzine,"06 61 26 45 86","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8208,Mr Rachid,"06 61 28 26 14","0","0",5,,,,Client,,,,,,,3,"0",2022-11-22 09:32:03,2022-12-21 13:14:46
8209,MR RACHID ,"06 61 37 89 03","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8210,MR RACHID ,"06 61 91 15 45","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-12-07 09:44:50
8211,MR RACHID ,"07 00 71 33 69","0","0",5,,,,Client,,,,,,,3,"0",2022-11-22 09:32:03,2022-12-21 13:14:46
8212,Mr Radi,"06 01 14 21 02","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8213,Mr Radi,"06 61 14 21 02","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-12-07 09:44:50
8214,MR RAGHIB,"06 61 32 14 76","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8215,MR RAHMOUNI,"06 61 55 89 99","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8216,MR RAIS,"06 07 13 01 31","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-12-07 09:44:50
8217,MR RAMY,"06 63 79 72 56","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8218,Mr Rawi,"06 61 70 19 99","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8219,MR REDA CHRYBI,"06 61 31 85 64","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8220,,,"0","0",5,,,,Client,,,,,,,3,"0",2022-11-22 09:32:03,2022-12-21 13:14:46
8221,MR REDOUANE,"06 61 99 58 78 ","0","0",5,,,,Client,,,,,,,3,"0",2022-11-22 09:32:03,2022-12-21 13:14:46
8222,MR REDOUANE,"06 61 18 10 88","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8223,Mr Rihani,"06 61 17 80 83","0","0",5,,,,Client,,,,,,,3,"0",2022-11-22 09:32:03,2022-12-21 13:14:46
8224,MR ROMAIN,"06 61 46 16 90","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8225,Mr Saad,"06 55 32 34 93","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8226,MR SAAD,"06 61 61 50 46","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-12-07 09:44:50
8227,MR SAAD,"06 91 46 50 71","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8228,MR SAAD ABOUCHAA,"06 65 93 29 53","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-12-07 09:44:50
8229,MR SAAD NAANA3AA,"06 66 82 83 43","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-12-07 09:44:50
8230,MR SAADAOUI,"06 48 82 85 99","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8231,MR SABER,"06 00 66 20 59","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8232,MR SABIRI,"06 81 85 33 30","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8233,MR SADIK,"06 14 70 70 70","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8234,MR SAID,"06 45 49 95 61","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8235,MR SAID,"06 79 11 16 50","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8236,MR SAID ,"06 65 87 01 98","0","0",5,,,,Client,,,,,,,3,"0",2022-11-22 09:32:03,2022-12-21 13:14:46
8237,MR SAID ,"06 62 77 15 24","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-12-07 09:44:50
8238,MR SAID ABDELMAJID,"06 25 30 93 38","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8239,MR SAID BERGAMO,"06 61 60 00 99","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8240,MR SALAHDDINE,"06 64 77 43 82","0","0",5,,,,Client,,,,,,,3,"0",2022-11-22 09:32:03,2023-01-20 13:52:10
8241,MR SALIM,"06 60 13 32 35","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8242,MR SALMANI,"06 40 89 45 07","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8243,Mr Salmi Hakim,"06 61 32 71 01 ","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8244,MR SAMI,"06 61 22 98 58","0","0",5,,,,Client,,,,,,,3,"0",2022-11-22 09:32:03,2022-12-21 13:14:46
8245,MR SAMI,"06 81 69 10 75","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-12-07 09:44:50
8246,MR SAMIR MOUDI,"06 66 90 37 78","0","0",5,,,,Client,,,,,,,3,"0",2022-11-22 09:32:03,2022-12-21 13:14:46
8247,MR SAMY,"0627 29 67 79","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8248,MR SAOUDI,"06 61 46 56 33","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8249,MR SATTEI,"06 61 56 12 46","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8250,MR SBAI,"06 61 19 59 54","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8251,MR SBAI,"06 61 24 96 17","0","0",5,,,,Client,,,,,,,3,"0",2022-11-22 09:32:03,2022-12-21 13:14:46
8252,Mr sefrioui,"06 61 46 52 32","0","0",5,,,,Client,,,,,,,3,"0",2022-11-22 09:32:03,2022-12-21 13:14:46
8253,Mr Sefrioui,"06 61 13 50 66","0","0",5,,,,Client,,,,,,,3,"0",2022-11-22 09:32:03,2023-01-20 13:52:10
8254,Mr Seifellah,"06 61 04 98 81","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8255,Mr Selki,"06 22 31 45 17","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8256,Mr Senhaji,"06 98 99 97 01","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8257,MR SERFATI,"06 61 09 00 80","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-12-07 09:44:50
8258,MR SERHANI,"06 61 13 79 77","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8259,Mr Simohamed,"06 61 91 12 12 ","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8260,Mr SKALI ,"06 61 42 44 83 ","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-12-07 09:44:50
8261,MR SOUFIANE,"06 07 64 40 25","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8262,MR SOUFIANE,"06 66 19 66 89","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8263,MR SOUFIANE,"06 61 42 28 85","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8264,MR SOUFIANE ALAOUI,"06 65 46 02 24","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8265,MR STILI,"06 49 72 80 36","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8266,Mr Taha,"06 31 42 65 38","0","0",5,,,,Client,,,,,,,3,"0",2022-11-22 09:32:03,2022-12-21 13:14:46
8267,MR TAHANI,"06 61 53 37 29","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-12-07 09:44:50
8268,MR TAHANI,"06 25 18 02 17","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:03,2022-11-22 09:32:03
8269,MR TAHI,"06 61 14 94 50","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:04,2022-11-22 09:32:04
8270,Mr TAJMI,336 09 08 38 29,"0","0",5,,,,Client,,,,,,,3,"0",2022-11-22 09:32:04,2022-12-21 13:14:46
8271,MR TALHA,"06 62 06 52 81","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:04,2022-11-22 09:32:04
8272,Mr Talla,"06 19 89 20 37","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:04,2022-11-22 09:32:04
8273,MR TALLOTTE,"06 66 75 03 27","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:04,2022-11-22 09:32:04
8274,Mr Taoujni,"06 61 42 16 89","0","0",5,,,,Client,,,,,,,3,"0",2022-11-22 09:32:04,2022-12-21 13:14:46
8275,MR TAOUS,"07 77 37 09 93","0","0",5,,,,Client,,,,,,,3,"0",2022-11-22 09:32:04,2022-12-21 13:14:46
8276,MR TARIF HASSAN,"06 63 83 75 23","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:04,2022-11-22 09:32:04
8277,MR TARIK,"06 62 73 00 29","0","0",5,,,,Client,,,,,,,3,"0",2022-11-22 09:32:04,2022-12-21 13:14:46
8278,Mr Tariki,"06 66 28 84 19","0","0",5,,,,Client,,,,,,,3,"0",2022-11-22 09:32:04,2022-12-21 13:14:46
8279,Mr Tazi,"06 61 05 74 91","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:04,2022-11-22 09:32:04
8280,Mr Tazi,"06 60 10 01 24","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:04,2022-11-22 09:32:04
8281,MR TAZI,"06 08 88 49 38","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:04,2022-12-07 09:44:50
8282,MR TOUDRI,"06 66 85 36 18 ","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:04,2022-11-22 09:32:04
8283,Mr Tourki,"06 29 29 23 60","0","0",5,,,,Client,,,,,,,3,"0",2022-11-22 09:32:04,2022-12-21 13:14:46
8284,Mr wajib,"06 00 09 97 54","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:04,2022-11-22 09:32:04
8285,MR WIJDAN,"06 67 60 24 71","0","0",5,,,,Client,,,,,,,2,"0",2022-11-22 09:32:04,2022-11-22 09:32:04
